epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
184,0.018363019451498985,0.018497468903660774,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.67509269714355
185,0.017553668469190598,0.018441691994667053,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.01095604896545
186,0.017079297453165054,0.018491126596927643,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.01071405410767
187,0.01727001741528511,0.01848624087870121,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.32989716529846
188,0.01733432337641716,0.018436098471283913,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.7770154476166
189,0.017927194014191628,0.01850271038711071,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.9007911682129
190,0.016981523483991623,0.018461456522345543,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.9126808643341
191,0.017511611804366112,0.01840338483452797,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.35527515411377
192,0.016803791746497154,0.01847049780189991,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6492085456848
193,0.0170817319303751,0.018406005576252937,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.72474360466003
